ip_split1,ip_split2,ip_split3,ip_split4
172,89,11,11
172,90,2,131
172,90,2,197
172,90,2,111
172,90,2,136
172,90,2,149
172,90,2,132
172,90,2,30
172,90,2,78
172,90,2,130
172,90,2,236
172,90,2,9
172,90,2,232
172,90,2,214
172,90,2,221
172,90,2,211
172,90,2,25
172,90,2,241
172,90,2,249
172,90,2,0
172,90,2,61
172,90,2,104
172,90,2,82
172,90,2,242
172,90,2,66
172,90,2,231
172,90,2,201
172,90,2,215
172,90,2,120
172,90,2,158
172,90,2,224
172,90,2,97
172,90,2,155
172,90,2,37
172,90,2,14
172,90,4,157
172,90,4,85
172,90,4,233
172,90,4,200
172,90,4,199
172,90,4,196
172,90,4,191
172,90,4,62
172,90,4,39
172,90,4,18
172,90,4,132
172,90,4,236
172,90,4,57
172,90,4,218
172,90,4,113
172,90,4,175
172,90,4,232
172,90,4,100
172,90,4,145
172,90,4,242
172,90,4,66
172,90,4,112
172,90,4,70
172,90,4,101
172,90,4,140
172,90,4,95
172,90,4,253
172,90,4,34
172,90,4,197
172,90,4,207
172,90,4,80
172,90,4,24
172,90,4,222
172,90,4,32
172,90,4,75
172,90,4,92
172,90,4,143
172,90,4,83
172,90,4,184
172,90,6,227
172,90,6,124
172,90,6,132
172,90,6,11
172,90,6,81
172,90,6,90
172,90,6,157
172,90,6,127
172,90,6,208
172,90,6,153
172,90,6,151
172,90,6,46
172,90,6,229
172,90,6,158
172,90,6,88
172,90,6,215
172,90,6,175
172,90,6,190
172,90,6,16
172,90,6,79
172,90,6,188
172,90,6,33
172,90,6,4
172,90,6,21
172,90,6,150
172,90,6,54
172,90,6,62
172,90,6,173
172,90,6,203
172,90,6,111
172,90,6,222
172,90,6,64
172,90,6,160
172,90,6,234
172,90,6,192
172,90,6,10
172,90,6,3
172,90,6,240
172,90,6,196
172,90,6,58
172,90,6,245
172,90,6,182
172,90,6,145
172,90,6,250
172,90,6,246
172,90,6,39
172,90,6,198
172,90,6,28
172,90,6,36
172,90,6,220
172,90,6,6
172,90,6,144
172,90,6,32
172,90,8,188
172,90,8,120
172,90,8,91
172,90,8,0
172,90,8,63
172,90,8,173
172,90,8,116
172,90,8,232
172,90,8,29
172,90,8,66
172,90,8,213
172,90,8,243
172,90,8,53
172,90,8,112
172,90,8,1
172,90,8,125
172,90,8,218
172,90,8,12
172,90,8,206
172,90,8,153
172,90,8,208
172,90,8,170
172,90,8,242
172,90,8,138
172,90,8,32
172,90,8,109
172,90,8,70
172,90,8,196
172,90,8,9
172,90,8,96
172,90,8,100
172,90,8,55
172,90,8,97
172,90,8,134
172,90,8,65
172,90,8,155
172,90,8,149
172,90,8,87
172,90,8,159
172,90,8,176
172,90,9,210
172,90,9,246
172,90,9,85
172,90,9,96
172,90,9,62
172,90,9,166
172,90,9,213
172,90,9,251
172,90,9,75
172,90,9,148
172,90,9,144
172,90,9,39
172,90,9,162
172,90,9,37
172,90,9,21
172,90,9,93
172,90,9,31
172,90,9,198
172,90,9,66
172,90,9,244
172,90,9,216
172,90,9,34
172,90,9,58
172,90,9,238
172,90,9,47
172,90,9,7
172,90,9,208
172,90,9,77
172,90,9,254
172,90,10,198
172,90,10,193
172,90,10,241
172,90,10,56
172,90,10,248
172,90,10,180
172,90,10,202
172,90,10,94
172,90,10,28
172,90,10,0
172,90,10,111
172,90,10,15
172,90,10,252
172,90,10,140
172,90,10,99
172,90,10,253
172,90,10,134
172,90,10,27
172,90,10,230
172,90,10,164
172,90,10,2
172,90,10,179
172,90,10,138
172,90,10,208
172,90,10,255
172,90,10,212
172,90,10,52
172,90,10,145
172,90,10,165
172,90,10,210
172,90,10,42
172,90,10,168
172,90,10,12
172,90,10,97
172,90,10,58
172,90,10,244
172,90,10,82
172,90,10,185
172,90,10,139
172,90,10,64
172,90,11,181
172,90,11,118
172,90,11,23
172,90,11,161
172,90,11,2
172,90,11,56
172,90,11,73
172,90,11,249
172,90,11,105
172,90,11,72
172,90,11,169
172,90,11,71
172,90,11,41
172,90,11,199
172,90,11,130
172,90,11,117
172,90,11,49
172,90,11,108
172,90,11,204
172,90,11,178
172,90,11,251
172,90,11,86
172,90,11,217
172,90,11,155
172,90,11,190
172,90,11,46
172,90,11,59
172,90,11,243
172,90,11,27
172,90,11,47
172,90,11,244
172,90,11,115
172,90,11,98
172,90,11,32
172,90,11,65
172,90,11,50
172,90,11,40
172,90,11,147
172,90,12,97
172,90,12,88
172,90,12,197
172,90,12,156
172,90,12,60
172,90,12,194
172,90,12,173
172,90,12,222
172,90,12,51
172,90,12,109
172,90,12,182
172,90,12,47
172,90,12,249
172,90,12,107
172,90,12,105
172,90,12,72
172,90,12,31
172,90,12,120
172,90,12,118
172,90,12,174
172,90,12,189
172,90,12,14
172,90,12,117
172,90,12,93
172,90,12,114
172,90,12,138
172,90,12,179
172,90,12,137
172,90,12,63
172,90,12,198
172,90,12,61
172,90,12,236
172,90,12,5
172,90,13,231
172,90,13,3
172,90,13,254
172,90,13,59
172,90,13,137
172,90,13,1
172,90,13,188
172,90,13,0
172,90,13,68
172,90,13,143
172,90,13,147
172,90,13,54
172,90,13,105
172,90,13,18
172,90,13,200
172,90,13,83
172,90,13,183
172,90,13,48
172,90,13,144
172,90,13,243
172,90,13,166
172,90,13,193
172,90,13,229
172,90,13,26
172,90,13,90
172,90,13,118
172,90,13,52
172,90,13,17
172,90,13,37
172,90,14,16
172,90,14,127
172,90,14,224
172,90,14,131
172,90,14,5
172,90,14,225
172,90,14,231
172,90,14,147
172,90,14,180
172,90,14,123
172,90,14,4
172,90,14,191
172,90,14,163
172,90,14,139
172,90,14,27
172,90,14,44
172,90,14,155
172,90,14,164
172,90,14,186
172,90,14,184
172,90,14,60
172,90,14,177
172,90,14,97
172,90,14,136
172,90,14,70
172,90,14,141
172,90,14,28
172,90,14,36
172,90,14,96
172,90,14,205
172,90,14,0
172,90,14,52
172,90,14,199
172,90,15,67
172,90,15,162
172,90,15,166
172,90,15,150
172,90,15,215
172,90,15,68
172,90,15,52
172,90,15,85
172,90,15,45
172,90,15,231
172,90,15,249
172,90,15,210
172,90,15,31
172,90,15,121
172,90,15,60
172,90,15,35
172,90,15,69
172,90,15,239
172,90,15,222
172,90,15,83
172,90,15,80
172,90,15,207
172,90,15,58
172,90,15,30
172,90,15,136
172,90,15,99
172,90,15,15
172,90,15,93
172,90,15,14
172,90,15,149
172,90,15,28
172,90,15,62
172,90,18,126
172,90,18,70
172,90,18,48
172,90,18,241
172,90,18,229
172,90,18,204
172,90,18,106
172,90,18,133
172,90,18,210
172,90,18,1
172,90,18,27
172,90,18,151
172,90,18,37
172,90,18,232
172,90,18,193
172,90,18,2
172,90,18,76
172,90,18,55
172,90,18,252
172,90,18,73
172,90,18,58
172,90,18,221
172,90,18,148
172,90,18,54
172,90,18,21
172,90,18,103
172,90,18,74
172,90,18,26
172,90,18,56
172,90,18,93
172,90,18,213
172,90,18,249
172,90,18,152
172,90,18,29
172,90,20,181
172,90,20,136
172,90,20,154
172,90,20,145
172,90,20,103
172,90,20,160
172,90,20,162
172,90,20,38
172,90,20,0
172,90,20,10
172,90,20,116
172,90,20,165
172,90,20,132
172,90,20,76
172,90,20,202
172,90,20,61
172,90,20,71
172,90,20,188
172,90,20,164
172,90,20,203
172,90,20,249
172,90,20,183
172,90,20,175
172,90,20,107
172,90,20,244
172,90,20,135
172,90,20,180
172,90,20,17
172,90,20,96
172,90,20,102
172,90,25,180
172,90,25,35
172,90,25,195
172,90,25,156
172,90,25,209
172,90,25,57
172,90,25,94
172,90,25,25
172,90,25,186
172,90,25,115
172,90,25,103
172,90,25,36
172,90,25,18
172,90,25,146
172,90,25,199
172,90,25,79
172,90,25,159
172,90,25,202
172,90,25,241
172,90,25,150
172,90,25,10
172,90,25,215
172,90,25,40
172,90,25,9
172,90,25,177
172,90,25,77
172,90,25,173
172,90,25,108
172,90,25,152
172,90,25,67
172,90,25,11
172,90,25,96
172,90,25,167
172,90,25,220
172,90,25,157
172,90,25,147
172,90,25,251
172,90,25,232
172,90,25,34
172,90,25,81
172,90,25,235
172,90,25,23
172,90,25,194
172,90,25,12
172,90,25,250
172,90,25,125
172,90,26,171
172,90,26,244
172,90,26,127
172,90,26,71
172,90,26,160
172,90,26,94
172,90,26,109
172,90,26,182
172,90,26,157
172,90,26,43
172,90,26,99
172,90,26,116
172,90,26,41
172,90,26,36
172,90,26,226
172,90,26,0
172,90,26,213
172,90,26,137
172,90,26,190
172,90,26,248
172,90,26,111
172,90,26,14
172,90,26,178
172,90,26,33
172,90,26,198
172,90,26,145
172,90,26,229
172,90,26,40
172,90,26,5
172,90,26,17
172,90,26,220
172,90,26,29
172,90,26,207
172,90,26,183
172,90,26,139
172,90,26,96
172,90,26,83
172,90,26,64
172,90,26,37
172,90,26,174
172,90,26,24
172,90,28,231
172,90,28,235
172,90,28,57
172,90,28,198
172,90,28,155
172,90,28,16
172,90,28,20
172,90,28,211
172,90,28,124
172,90,28,10
172,90,28,1
172,90,28,201
172,90,28,169
172,90,28,51
172,90,28,202
172,90,28,89
172,90,28,63
172,90,28,103
172,90,28,159
172,90,28,245
172,90,28,116
172,90,28,191
172,90,28,119
172,90,28,183
172,90,28,139
172,90,28,74
172,90,28,255
172,90,28,188
172,90,28,78
172,90,28,173
172,90,28,69
172,90,28,50
172,90,28,253
172,90,28,160
172,90,28,175
172,90,28,67
172,90,28,240
172,90,28,148
172,90,28,151
172,90,28,25
172,90,28,200
172,90,30,71
172,90,30,13
172,90,30,122
172,90,30,182
172,90,30,185
172,90,30,151
172,90,30,111
172,90,30,100
172,90,30,189
172,90,30,19
172,90,30,120
172,90,30,129
172,90,30,27
172,90,30,234
172,90,30,105
172,90,30,95
172,90,30,110
172,90,30,159
172,90,30,89
172,90,30,149
172,90,30,213
172,90,30,152
172,90,30,144
172,90,30,153
172,90,30,249
172,90,30,220
172,90,30,154
172,90,30,61
172,90,30,35
172,90,30,130
172,90,30,242
172,90,30,17
172,90,30,163
172,90,30,113
172,90,30,135
172,90,30,33
172,90,30,197
172,90,30,69
172,90,30,30
172,91,3,165
172,91,3,36
172,91,3,28
172,91,3,136
172,91,3,96
172,91,3,187
172,91,3,223
172,91,3,250
172,91,3,195
172,91,3,128
172,91,3,92
172,91,3,197
172,91,3,186
172,91,3,68
172,91,3,218
172,91,3,138
172,91,3,254
172,91,3,125
172,91,3,126
172,91,3,112
172,91,3,87
172,91,3,34
172,91,3,212
172,91,3,182
172,91,3,227
172,91,3,27
172,91,3,116
172,91,3,66
172,91,3,114
172,91,3,31
172,91,3,232
172,91,3,98
172,91,3,158
172,91,3,57
172,91,3,78
172,91,3,208
172,91,3,234
172,91,3,45
172,91,3,203
172,91,3,224
172,91,3,69
172,91,3,41
172,91,3,19
172,91,3,35
172,91,3,180
172,91,3,11
172,91,3,76
172,91,3,184
172,91,3,153
172,91,3,82
172,91,3,88
172,91,6,139
172,91,6,153
172,91,6,154
172,91,6,14
172,91,6,226
172,91,6,121
172,91,6,42
172,91,6,138
172,91,6,92
172,91,6,93
172,91,6,110
172,91,6,141
172,91,6,82
172,91,6,204
172,91,6,116
172,91,6,203
172,91,6,76
172,91,6,127
172,91,6,196
172,91,6,49
172,91,6,107
172,91,6,228
172,91,6,103
172,91,6,71
172,91,6,95
172,91,6,188
172,91,6,52
172,91,6,161
172,91,6,58
172,91,6,251
172,91,6,252
172,91,6,191
172,91,6,172
172,91,6,195
172,91,6,126
172,91,6,29
172,91,6,244
172,91,6,56
172,91,6,148
172,91,6,96
172,91,6,136
172,91,6,221
172,91,6,102
172,91,6,54
172,91,6,63
172,91,6,163
172,91,6,46
172,91,6,97
172,91,6,220
172,91,6,202
172,91,6,128
172,91,7,242
172,91,7,200
172,91,7,22
172,91,7,151
172,91,7,220
172,91,7,25
172,91,7,248
172,91,7,153
172,91,7,187
172,91,7,174
172,91,7,0
172,91,7,253
172,91,7,204
172,91,7,127
172,91,7,207
172,91,7,116
172,91,7,122
172,91,7,206
172,91,7,247
172,91,7,30
172,91,7,194
172,91,7,188
172,91,7,75
172,91,7,49
172,91,7,218
172,91,7,98
172,91,7,235
172,91,7,114
172,91,7,141
172,91,7,14
172,91,7,7
172,91,7,73
172,91,7,191
172,91,7,182
172,91,7,128
172,91,7,214
172,91,7,201
172,91,7,189
172,91,7,90
172,91,7,92
172,91,7,145
172,91,7,12
172,91,7,109
172,91,7,155
172,91,7,53
172,91,7,205
172,91,7,33
172,91,7,157
172,91,7,236
172,91,7,27
172,91,7,179
172,91,7,209
172,91,7,82
172,91,7,146
172,91,8,192
172,91,8,130
172,91,8,75
172,91,8,97
172,91,8,233
172,91,8,121
172,91,8,118
172,91,8,51
172,91,8,234
172,91,8,134
172,91,8,37
172,91,8,182
172,91,8,207
172,91,8,22
172,91,8,106
172,91,8,162
172,91,8,54
172,91,8,188
172,91,8,84
172,91,8,39
172,91,8,161
172,91,8,194
172,91,8,183
172,91,8,93
172,91,8,126
172,91,8,62
172,91,8,236
172,91,8,119
172,91,8,240
172,91,8,1
172,91,8,23
172,91,8,169
172,91,8,27
172,91,8,0
172,91,8,50
172,91,8,148
172,91,8,180
172,91,8,10
172,91,8,31
172,91,8,141
172,91,8,158
172,91,8,105
172,91,8,103
172,91,8,125
172,91,8,120
172,91,8,173
172,91,8,56
172,91,8,15
172,91,8,184
172,91,8,2
172,91,8,64
172,91,8,49
172,91,9,242
172,91,9,140
172,91,9,169
172,91,9,93
172,91,9,28
172,91,9,174
172,91,9,236
172,91,9,63
172,91,9,214
172,91,9,184
172,91,9,97
172,91,9,149
172,91,9,146
172,91,9,191
172,91,9,30
172,91,9,173
172,91,9,143
172,91,9,181
172,91,9,131
172,91,9,104
172,91,9,86
172,91,9,54
172,91,9,122
172,91,9,119
172,91,9,84
172,91,9,111
172,91,9,55
172,91,9,128
172,91,9,160
172,91,9,172
172,91,9,127
172,91,9,227
172,91,9,107
172,91,9,85
172,91,9,141
172,91,9,138
172,91,9,200
172,91,9,20
172,91,9,91
172,91,9,0
172,91,9,42
172,91,9,46
172,91,9,195
172,91,9,120
172,91,9,16
172,91,9,175
172,91,11,108
172,91,11,65
172,91,11,40
172,91,11,104
172,91,11,137
172,91,11,102
172,91,11,177
172,91,11,116
172,91,11,39
172,91,11,114
172,91,11,84
172,91,11,239
172,91,11,48
172,91,11,94
172,91,11,142
172,91,11,174
172,91,11,50
172,91,11,225
172,91,11,226
172,91,11,160
172,91,11,133
172,91,11,202
172,91,11,248
172,91,11,196
172,91,11,55
172,91,11,148
172,91,11,85
172,91,11,54
172,91,11,136
172,91,11,68
172,91,11,32
172,91,11,51
172,91,11,214
172,91,11,99
172,91,11,19
172,91,11,228
172,91,11,164
172,91,11,42
172,91,11,2
172,91,11,187
172,91,11,62
172,91,11,86
172,91,11,181
172,91,11,28
172,91,11,10
172,91,11,81
172,91,11,103
172,91,11,24
172,91,11,212
172,91,11,154
172,91,11,64
172,91,11,216
172,91,11,171
172,91,11,194
172,91,12,229
172,91,12,178
172,91,12,124
172,91,12,106
172,91,12,36
172,91,12,74
172,91,12,75
172,91,12,5
172,91,12,23
172,91,12,93
172,91,12,158
172,91,12,6
172,91,12,97
172,91,12,187
172,91,12,27
172,91,12,10
172,91,12,180
172,91,12,231
172,91,12,165
172,91,12,141
172,91,12,101
172,91,12,87
172,91,12,251
172,91,12,163
172,91,12,151
172,91,12,112
172,91,12,227
172,91,12,132
172,91,12,118
172,91,12,172
172,91,12,225
172,91,12,40
172,91,12,62
172,91,12,224
172,91,12,91
172,91,12,186
172,91,12,89
172,91,12,176
172,91,12,17
172,91,12,206
172,91,12,254
172,91,12,51
172,91,12,45
172,91,12,154
172,91,12,61
172,91,12,92
172,91,12,175
172,91,12,54
172,91,12,109
172,91,12,37
172,91,12,189
172,91,13,125
172,91,13,24
172,91,13,212
172,91,13,215
172,91,13,178
172,91,13,126
172,91,13,135
172,91,13,105
172,91,13,116
172,91,13,132
172,91,13,240
172,91,13,229
172,91,13,35
172,91,13,218
172,91,13,192
172,91,13,71
172,91,13,21
172,91,13,189
172,91,13,15
172,91,13,146
172,91,13,50
172,91,13,96
172,91,13,110
172,91,13,225
172,91,13,29
172,91,13,37
172,91,13,75
172,91,13,51
172,91,13,140
172,91,13,118
172,91,13,19
172,91,13,248
172,91,13,151
172,91,13,224
172,91,13,180
172,91,13,247
172,91,13,251
172,91,13,202
172,91,13,9
172,91,13,114
172,91,13,54
172,91,13,167
172,91,13,67
172,91,13,176
172,91,13,144
172,91,13,252
172,91,13,2
172,91,13,48
172,91,13,55
172,91,13,230
172,91,13,76
172,91,17,156
172,91,17,158
172,91,17,193
172,91,17,100
172,91,17,124
172,91,17,119
172,91,17,14
172,91,17,212
172,91,17,21
172,91,17,98
172,91,17,117
172,91,17,243
172,91,17,58
172,91,17,7
172,91,17,147
172,91,17,221
172,91,17,1
172,91,17,17
172,91,17,28
172,91,17,9
172,91,17,92
172,91,17,162
172,91,17,173
172,91,17,49
172,91,17,146
172,91,17,79
172,91,17,188
172,91,17,111
172,91,17,178
172,91,17,26
172,91,17,74
172,91,17,60
172,91,17,159
172,91,17,71
172,91,17,35
172,91,17,140
172,91,17,135
172,91,17,42
172,91,17,205
172,91,17,80
172,91,17,220
172,91,17,241
172,91,17,249
172,91,17,209
172,91,17,245
172,91,17,11
172,91,17,64
172,91,17,51
172,91,17,196
172,91,17,54
172,91,17,182
172,91,17,77
172,91,17,191
172,91,17,210
172,91,17,242
172,91,18,85
172,91,18,125
172,91,18,76
172,91,18,69
172,91,18,116
172,91,18,204
172,91,18,95
172,91,18,208
172,91,18,23
172,91,18,96
172,91,18,193
172,91,18,118
172,91,18,231
172,91,18,202
172,91,18,103
172,91,18,156
172,91,18,0
172,91,18,46
172,91,18,2
172,91,18,32
172,91,18,161
172,91,18,113
172,91,18,121
172,91,18,235
172,91,18,143
172,91,18,129
172,91,18,17
172,91,18,79
172,91,18,30
172,91,18,1
172,91,18,66
172,91,18,182
172,91,18,14
172,91,18,205
172,91,18,239
172,91,18,22
172,91,18,255
172,91,18,210
172,91,18,150
172,91,18,248
172,91,18,80
172,91,18,47
172,91,18,245
172,91,18,212
172,91,18,199
172,91,18,233
172,91,18,189
172,91,18,124
172,91,18,74
172,91,18,224
172,91,18,165
172,91,18,134
172,91,18,209
172,91,18,86
172,91,18,52
172,91,18,207
172,91,18,42
172,91,19,212
172,91,19,251
172,91,19,42
172,91,19,209
172,91,19,6
172,91,19,27
172,91,19,97
172,91,19,242
172,91,19,49
172,91,19,77
172,91,19,0
172,91,19,12
172,91,19,136
172,91,19,50
172,91,19,207
172,91,19,59
172,91,19,21
172,91,19,55
172,91,19,123
172,91,19,4
172,91,19,194
172,91,19,92
172,91,19,146
172,91,19,151
172,91,19,86
172,91,19,221
172,91,19,11
172,91,19,26
172,91,19,197
172,91,19,227
172,91,19,157
172,91,19,116
172,91,19,102
172,91,19,95
172,91,19,76
172,91,19,204
172,91,19,254
172,91,19,160
172,91,19,198
172,91,19,164
172,91,19,172
172,91,21,166
172,91,21,224
172,91,21,229
172,91,21,151
172,91,21,28
172,91,21,158
172,91,21,112
172,91,21,219
172,91,21,93
172,91,21,136
172,91,21,60
172,91,21,115
172,91,21,249
172,91,21,41
172,91,21,24
172,91,21,247
172,91,21,19
172,91,21,55
172,91,21,201
172,91,21,59
172,91,21,180
172,91,21,81
172,91,21,209
172,91,21,114
172,91,21,243
172,91,21,109
172,91,21,183
172,91,21,51
172,91,21,189
172,91,21,246
172,91,21,90
172,91,21,233
172,91,21,7
172,91,21,140
172,91,21,153
172,91,21,234
172,91,21,30
172,91,21,125
172,91,21,27
172,91,21,131
172,91,21,175
172,91,21,92
172,91,21,250
172,91,21,237
172,91,21,0
172,91,25,92
172,91,25,33
172,91,25,171
172,91,25,35
172,91,25,100
172,91,25,179
172,91,25,127
172,91,25,71
172,91,25,223
172,91,25,118
172,91,25,151
172,91,25,161
172,91,25,177
172,91,25,176
172,91,25,155
172,91,25,212
172,91,25,80
172,91,25,49
172,91,25,89
172,91,25,210
172,91,25,28
172,91,25,64
172,91,25,218
172,91,25,226
172,91,25,0
172,91,25,99
172,91,25,221
172,91,25,243
172,91,25,246
172,91,25,60
172,91,25,42
172,91,25,197
172,91,25,138
172,91,25,15
172,91,25,44
172,91,25,215
172,91,25,54
172,91,25,233
172,91,25,216
172,91,25,59
172,91,25,16
172,91,25,12
172,91,25,40
172,91,25,126
172,91,25,23
172,91,25,146
172,91,25,158
172,91,25,220
172,91,25,185
172,91,25,63
172,91,26,71
172,91,26,175
172,91,26,172
172,91,26,208
172,91,26,18
172,91,26,3
172,91,26,63
172,91,26,194
172,91,26,240
172,91,26,153
172,91,26,94
172,91,26,255
172,91,26,222
172,91,26,184
172,91,26,161
172,91,26,54
172,91,26,232
172,91,26,59
172,91,26,64
172,91,26,237
172,91,26,69
172,91,26,147
172,91,26,247
172,91,26,117
172,91,26,107
172,91,26,241
172,91,26,180
172,91,26,44
172,91,26,81
172,91,26,55
172,91,26,159
172,91,26,233
172,91,26,163
172,91,26,196
172,91,26,47
172,91,26,165
172,91,26,179
172,91,26,190
172,91,26,230
172,91,26,119
172,91,26,207
172,91,26,6
172,91,26,45
172,91,26,105
172,91,26,216
172,91,26,145
172,91,26,90
172,91,27,250
172,91,27,240
172,91,27,197
172,91,27,244
172,91,27,17
172,91,27,47
172,91,27,167
172,91,27,78
172,91,27,199
172,91,27,236
172,91,27,243
172,91,27,193
172,91,27,158
172,91,27,21
172,91,27,70
172,91,27,0
172,91,27,220
172,91,27,230
172,91,27,58
172,91,27,55
172,91,27,74
172,91,27,67
172,91,27,92
172,91,27,16
172,91,27,86
172,91,27,61
172,91,27,115
172,91,27,88
172,91,27,125
172,91,27,174
172,91,27,53
172,91,27,229
172,91,27,178
172,91,27,123
172,91,27,69
172,91,27,192
172,91,27,201
172,91,27,205
172,91,27,166
172,91,27,124
172,91,27,152
172,91,27,77
172,91,27,191
172,91,27,175
172,91,27,234
172,91,27,151
172,91,27,40
172,91,27,227
172,91,27,249
172,91,27,59
172,91,29,201
172,91,29,221
172,91,29,46
172,91,29,149
172,91,29,126
172,91,29,193
172,91,29,38
172,91,29,60
172,91,29,244
172,91,29,145
172,91,29,180
172,91,29,59
172,91,29,151
172,91,29,103
172,91,29,41
172,91,29,255
172,91,29,7
172,91,29,13
172,91,29,181
172,91,29,88
172,91,29,19
172,91,29,132
172,91,29,254
172,91,29,2
172,91,29,61
172,91,29,174
172,91,29,23
172,91,29,87
172,91,29,137
172,91,29,231
172,91,29,43
172,91,29,161
172,91,29,251
172,91,29,148
172,91,29,114
172,91,29,206
172,91,29,157
172,91,29,147
172,91,29,21
172,91,29,250
172,91,29,80
172,91,29,51
172,91,29,110
172,91,29,52
172,91,29,134
172,91,29,69
172,91,31,178
172,91,31,5
172,94,69,16
172,95,25,45
172,95,103,57
172,98,94,126
172,98,94,182
172,98,94,198
172,98,94,197
172,107,173,48
172,112,64,235
172,112,64,62
172,112,64,169
172,112,64,56
172,112,64,176
172,112,64,11
172,112,64,131
172,112,64,89
172,112,64,101
172,112,64,107
172,112,64,18
172,112,64,155
172,112,64,84
172,112,64,98
172,112,64,44
172,112,64,230
172,112,64,72
172,112,64,127
172,112,64,33
172,112,64,73
172,112,64,197
172,112,64,196
172,112,64,141
172,112,64,145
172,112,64,167
172,112,64,36
172,112,64,236
172,112,64,202
172,112,64,115
172,112,64,206
172,112,64,214
172,112,64,244
172,112,64,216
172,112,64,47
172,112,64,123
172,112,64,232
172,112,64,29
172,112,64,135
172,112,64,147
172,112,64,67
172,112,64,112
172,112,64,182
172,112,64,87
172,112,64,10
172,112,64,194
172,112,64,237
172,112,64,185
172,112,64,180
172,112,64,211
172,112,64,231
172,112,64,161
172,112,64,158
172,112,64,34
172,112,64,132
172,112,64,204
172,112,64,223
172,112,64,126
172,112,64,104
172,112,64,103
172,112,64,24
172,112,64,179
172,112,64,108
172,112,68,209
172,112,68,163
172,112,68,17
172,112,68,118
172,112,68,39
172,112,68,253
172,112,68,162
172,112,68,148
172,112,68,60
172,112,68,9
172,112,68,41
172,112,68,134
172,112,68,89
172,112,68,147
172,112,68,116
172,112,68,90
172,112,68,64
172,112,68,47
172,112,68,225
172,112,68,237
172,112,68,216
172,112,68,34
172,112,68,93
172,112,68,23
172,112,68,228
172,112,68,3
172,112,68,26
172,112,68,33
172,112,68,86
172,112,68,69
172,112,68,52
172,112,68,204
172,112,68,96
172,112,68,91
172,112,68,66
172,112,68,137
172,112,68,55
172,112,68,42
172,112,68,122
172,112,68,68
172,112,68,158
172,112,68,115
172,112,68,254
172,112,68,136
172,112,68,251
172,112,68,167
172,112,68,80
172,112,68,221
172,112,68,191
172,112,68,145
172,112,68,28
172,112,68,88
172,112,68,31
172,112,68,140
172,112,68,35
172,112,68,213
172,112,68,211
172,112,68,200
172,112,73,71
172,112,73,174
172,112,73,224
172,112,73,204
172,112,73,76
172,112,73,177
172,112,73,44
172,112,73,143
172,112,73,13
172,112,73,233
172,112,73,202
172,112,73,184
172,112,73,173
172,112,73,46
172,112,73,64
172,112,73,135
172,112,73,132
172,112,73,3
172,112,73,67
172,112,73,221
172,112,73,78
172,112,73,149
172,112,73,7
172,112,73,47
172,112,73,61
172,112,73,26
172,112,73,211
172,112,73,1
172,112,73,105
172,112,73,154
172,112,73,133
172,112,73,15
172,112,73,185
172,112,73,196
172,112,73,228
172,112,73,231
172,112,73,4
172,112,73,152
172,112,73,234
172,112,73,198
172,112,73,29
172,112,73,157
172,112,73,255
172,112,73,147
172,112,73,112
172,112,73,109
172,112,73,96
172,112,73,33
172,112,73,25
172,112,73,129
172,112,73,176
172,112,73,125
172,112,73,116
172,112,73,170
172,112,73,53
172,112,73,39
172,112,73,153
172,112,73,227
172,112,73,249
172,112,73,122
172,112,73,74
172,112,73,79
172,112,73,246
172,112,73,242
172,112,73,136
172,112,73,142
172,112,74,216
172,112,74,171
172,112,74,138
172,112,74,166
172,112,74,84
172,112,74,47
172,112,74,104
172,112,74,61
172,112,74,127
172,112,74,241
172,112,74,192
172,112,74,11
172,112,74,157
172,112,74,59
172,112,74,44
172,112,74,37
172,112,74,25
172,112,74,230
172,112,74,147
172,112,74,35
172,112,74,9
172,112,74,99
172,112,74,215
172,112,74,248
172,112,74,234
172,112,74,62
172,112,74,119
172,112,74,182
172,112,74,21
172,112,74,199
172,112,74,213
172,112,74,246
172,112,74,41
172,112,74,97
172,112,74,26
172,112,74,81
172,112,74,114
172,112,74,112
172,112,74,202
172,112,74,4
172,112,74,67
172,112,74,217
172,112,74,131
172,112,74,188
172,112,74,228
172,112,74,197
172,112,74,237
172,112,74,244
172,112,75,54
172,112,75,108
172,112,75,181
172,112,75,29
172,112,75,180
172,112,75,48
172,112,75,9
172,112,75,210
172,112,75,174
172,112,75,252
172,112,75,43
172,112,75,62
172,112,75,131
172,112,75,85
172,112,75,125
172,112,75,115
172,112,75,101
172,112,75,73
172,112,75,87
172,112,75,166
172,112,75,11
172,112,75,186
172,112,75,102
172,112,75,233
172,112,75,149
172,112,75,36
172,112,75,217
172,112,75,42
172,112,75,92
172,112,75,157
172,112,75,249
172,112,75,84
172,112,75,227
172,112,75,20
172,112,75,23
172,112,75,117
172,112,75,26
172,112,75,229
172,112,75,66
172,112,75,206
172,112,75,178
172,112,75,93
172,112,75,232
172,112,75,158
172,112,75,80
172,112,75,12
172,112,75,207
172,112,75,89
172,112,75,31
172,112,75,98
172,112,75,129
172,112,75,10
172,112,75,171
172,112,75,119
172,112,75,138
172,112,75,13
172,112,75,103
172,112,75,4
172,112,75,57
172,112,75,214
172,112,75,77
172,112,75,216
172,112,75,199
172,112,75,45
172,112,75,90
172,112,77,159
172,112,77,106
172,112,77,112
172,112,77,209
172,112,77,7
